validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.05 10.912745837716704 3.946625236512439 9.624444625486008 0.8430830646399509 0.0114 0.05195 0.8413941348073085 0.0083 0.023625
0.05 10.858305852404685 3.9523179043952883 9.763510521860178 0.8407799785045295 0.010425 0.023625 0.24382005220328573 0.0 0.0
0.05 10.84362377516527 3.7811100719162125 9.18469545463669 0.8395516658989712 0.0058 0.037175 0.7620144326731153 0.0 0.0
0.05 10.944309647193284 4.1050824636767125 9.70876591443897 0.8142177184093352 0.003875 0.0203 0.8334101028711807 0.007275 0.019925
0.05 10.976711757823061 4.082332304556606 9.913425924286056 0.8456932289267619 0.0098 0.035825 0.8136035621065562 0.0041 0.012425
0.05 10.944895277294671 4.22703312085492 9.882136038566577 0.8320282511899278 0.007975 0.0281 0.8317211730385383 0.006675 0.015925
0.05 10.92588119029318 3.9849067518076957 9.631800422928835 0.8357131890066022 0.00675 0.03495 0.8349454936281283 0.00335 0.023675
0.05 10.901986065309563 3.8345211164454613 9.59457749031526 0.8429295255642562 0.008825 0.050375 0.8366344234607708 0.004325 0.018775
0.05 10.78205586863939 3.9050351091611004 9.754872477864717 0.8407799785045295 0.008825 0.018925 0.8334101028711807 0.008325 0.046125
0.05 10.913957241918364 4.050391308103293 9.841431204402616 0.8099186242898818 0.003825 0.018025 0.8344848764010441 0.005325 0.0323
