validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
1.0 10.561994731690499 3.196029586108032 8.775955161514657 0.8430830646399509 0.0114 0.05195 0.844311377245509 0.0064 0.017425
1.0 10.371144257459994 3.0416711470818973 8.57883395851708 0.8407799785045295 0.010425 0.023625 0.8298787041302012 0.0044 0.01915
1.0 10.4780536300211 3.001540587807605 8.577719372195086 0.8395516658989712 0.0058 0.037175 0.8426224474128666 0.00575 0.0182
1.0 10.612628121343501 3.2512019913494994 8.916957415482123 0.8142177184093352 0.003875 0.0203 0.7558728696453247 0.0 0.0
1.0 10.641636883361612 3.2831897061932476 9.041903250601274 0.8456932289267619 0.0098 0.035825 0.8403193612774451 0.005925 0.02365
1.0 10.536345077814419 3.1074975954446735 8.74025061662363 0.8320282511899278 0.007975 0.0281 0.8401658222017504 0.006975 0.024
1.0 10.529096724603903 3.101986654175766 8.758281175652428 0.8357131890066022 0.00675 0.03495 0.8261937663135268 0.0042 0.019825
1.0 10.545240515685087 3.088049952105349 8.774396629793223 0.8429295255642562 0.008825 0.050375 0.7575617994779671 0.0 0.0
1.0 10.270886981655373 3.090020622727731 8.509625704438628 0.8407799785045295 0.008825 0.018925 0.8383233532934131 0.00975 0.044325
1.0 10.581575557499784 3.360790470522881 8.972970100985771 0.8099186242898818 0.003825 0.018025 0.8426224474128666 0.00645 0.0284
