validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.8 10.69527753081347 3.45643552295326 9.057252426645697 0.8430830646399509 0.0114 0.05195 0.8346384154767388 0.003475 0.017325
0.8 10.535621305128632 3.310432202934738 8.93004081700122 0.8407799785045295 0.010425 0.023625 0.831874712114233 0.00445 0.025475
0.8 10.59210036944286 3.2247053354658717 8.776003570454488 0.8395516658989712 0.0058 0.037175 0.7620144326731153 0.0 0.0
0.8 10.728134213195332 3.524900654572561 9.156086951901585 0.8142177184093352 0.003875 0.0203 0.836480884385076 0.0108 0.024125
0.8 10.750298423403478 3.531217180105629 9.306533671959771 0.8456932289267619 0.0098 0.035825 0.8490710885920467 0.0058 0.025025
0.8 10.667534485466101 3.4564319125509795 9.102201898338866 0.8320282511899278 0.007975 0.0281 0.8374021188392445 0.003975 0.02015
0.8 10.678981428677693 3.3852740317994883 9.056910021949323 0.8357131890066022 0.00675 0.03495 0.839705204974666 0.004175 0.020625
0.8 10.677863300238148 3.335808489301585 9.035739966066513 0.8429295255642562 0.008825 0.050375 0.7575617994779671 0.0 0.0
0.8 10.446479194191872 3.398404051441727 8.928451586927697 0.8407799785045295 0.008825 0.018925 0.8378627360663289 0.007975 0.0277
0.8 10.710658585915832 3.5886201204785526 9.251535212780905 0.8099186242898818 0.003825 0.018025 0.8384768923691079 0.005775 0.034375
