validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.5 11.426042283940037 5.8681784369548735 10.341035476588097 0.9056728961627778 0.276475 0.213625 0.9042353201371226 0.06765 0.06595
0.5 11.614473703542272 6.153320728342489 10.564524758681822 0.9000331748313612 0.243825 0.18675 0.8992590954329316 0.090525 0.058425
0.5 11.558557918811308 6.041679445064619 10.563775460230863 0.90755280327325 0.286725 0.217275 0.907110472188433 0.094725 0.07205
0.5 11.72135096551758 6.190044351272469 10.659393043767844 0.9073316377308416 0.245025 0.19245 0.908437465442884 0.06985 0.054225
0.5 11.17594556077398 5.722111060805683 10.204282387568503 0.9081057171292712 0.27275 0.20705 0.9064469755612076 0.018225 0.02005
0.5 11.541422001949156 5.879811561466414 10.3823393293534 0.8994802609753401 0.2792 0.204925 0.900807254229791 0.0761 0.055375
0.5 11.302366411839895 5.669398699529466 10.23354604267573 0.9024659957978547 0.256625 0.20515 0.899037929890523 0.1284 0.0792
0.5 11.327118971942935 5.660252571788748 10.258155354545499 0.9013601680858122 0.282125 0.204175 0.9020236647130377 0.0468 0.069125
0.5 11.672470260687298 6.148952706778579 10.67602269443805 0.908879796527701 0.308425 0.20725 0.9073316377308416 0.0119 0.017275
0.5 11.477209450955232 5.9108691962126745 10.402176760973795 0.8997014265177485 0.273925 0.206675 0.9016919163994249 0.01875 0.0262
