validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.75 11.28446283136867 5.703134541350646 10.085380844405483 0.9056728961627778 0.276475 0.213625 0.9065575583324118 0.079725 0.070175
0.75 11.475487411296287 5.9531877462577185 10.307020142905417 0.9000331748313612 0.243825 0.18675 0.8973791883224593 0.07565 0.0456
0.75 11.418686425944337 5.852905908266777 10.325072481157347 0.90755280327325 0.286725 0.217275 0.9045670684507354 0.120775 0.075525
0.75 11.58415343967168 6.008742435968716 10.425713547609837 0.9073316377308416 0.245025 0.19245 0.9095432931549264 0.0795 0.0468
0.75 11.061377582753403 5.530426663333408 9.963106846041207 0.9081057171292712 0.27275 0.20705 0.9062258100187991 0.02825 0.0252
0.75 11.44070992355197 5.76417271816841 10.193079028948386 0.8994802609753401 0.2792 0.204925 0.900807254229791 0.083625 0.05305
0.75 11.106511795328883 5.415718271854523 9.888877937813126 0.9024659957978547 0.256625 0.20515 0.9037929890523057 0.1562 0.08745
0.75 11.212848509483768 5.489528965108315 10.043271985542948 0.9013601680858122 0.282125 0.204175 0.9045670684507354 0.052075 0.06525
0.75 11.59949385624244 6.0568040817671704 10.49079354623857 0.908879796527701 0.308425 0.20725 0.9077739688156585 0.013425 0.018
0.75 11.382436664691392 5.77146466997436 10.212593233786015 0.8997014265177485 0.273925 0.206675 0.8989273471193188 0.015175 0.028475
