validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.4 10.723648711672812 3.8557139214111666 8.88297670113147 0.8415476738830032 0.091975 0.171175 0.8423153692614771 0.03555 0.1094
0.4 11.165290553998991 4.172259913334152 10.057970295802237 0.8404729003531399 0.074225 0.1522 0.8327959465684016 0.038075 0.103075
0.4 10.80619658043972 3.8110792236730213 9.295209522156537 0.8406264394288346 0.0858 0.126425 0.839091048671887 0.058075 0.086325
0.4 11.304367076725809 4.234215469549659 10.225851318435186 0.8433901427913404 0.120975 0.204525 0.8446184553968985 0.042425 0.092
0.4 11.259323148564675 4.334421306203074 10.168775997666925 0.8008598188238907 0.044825 0.0455 0.8340242591739597 0.0311 0.0978
0.4 9.642580267335418 3.1948972236451083 7.800589408360106 0.8361738062336864 0.064975 0.17585 0.8347919545524336 0.023775 0.052675
0.4 11.25862298999588 4.334253065773591 10.081920913960785 0.8406264394288346 0.068025 0.12675 0.8383233532934131 0.041525 0.092275
0.4 9.766790522710286 2.961108026361575 8.146919951685517 0.8513741747274681 0.118925 0.168925 0.8452326116996776 0.062875 0.099825
0.4 11.105914037529915 4.22067407219273 9.69990471703794 0.8306463995086749 0.05825 0.132825 0.8386304314448026 0.026775 0.07485
0.4 11.213362992664274 4.159774680747497 9.692099070666426 0.8100721633655765 0.026675 0.053325 0.8331030247197911 0.050125 0.09465
