validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
1.0 12.388461538461538 6.837719600660781 11.865384615384615 0.765 0.03425 0.0262 0.77 0.05445 0.040075
1.0 13.23076923076923 6.790570003149192 12.583333333333334 0.755 0.179775 0.1445 0.735 0.26815 0.210025
1.0 13.271794871794873 6.93203403057475 12.537179487179488 0.7 0.03075 0.027725 0.695 0.1199 0.0927
1.0 11.99102564102564 6.506332894104388 11.325641025641026 0.785 0.009375 0.00855 0.785 0.004575 0.00395
1.0 13.147435897435898 6.7473770987684984 12.647435897435898 0.76 0.027125 0.0264 0.75 0.10045 0.10615
1.0 13.308974358974359 6.946176277217002 12.801282051282051 0.79 0.099475 0.08515 0.77 0.22865 0.17525
1.0 13.501282051282052 7.418480972270568 12.955128205128204 0.72 0.032675 0.02625 0.695 0.022975 0.0181
1.0 12.588461538461539 6.851068859496455 12.024358974358975 0.76 0.006975 0.006075 0.755 0.043975 0.038025
1.0 13.697435897435897 7.580954742843877 12.867948717948718 0.835 0.0594 0.05225 0.835 0.04015 0.0373
1.0 12.841025641025642 6.681931820065299 12.293589743589743 0.775 0.118125 0.1034 0.805 0.04675 0.0442
