validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.45 11.040574956520507 3.99705542143802 9.680843401802466 0.8378627360663289 0.021575 0.0553 0.8304928604329802 0.012875 0.0482
0.45 11.161293864698195 4.155920769068924 9.973334939093288 0.8452326116996776 0.025275 0.061925 0.8352525717795178 0.0153 0.05115
0.45 11.142656422862716 4.192066347304378 9.948214241437816 0.8358667280822969 0.016275 0.03815 0.8369415016121603 0.0111 0.0445
0.45 11.091192996997465 4.019161274448155 9.637618941355521 0.8344848764010441 0.019525 0.079575 0.8291110087517273 0.01415 0.0216
0.45 11.11694064945906 4.278197722635064 10.096213358269841 0.8432366037156457 0.043025 0.0528 0.751113158298787 0.0 0.0
0.45 11.140261951399786 4.257328785715942 10.173968741993338 0.8392445877475817 0.038975 0.03605 0.8441578381698143 0.015275 0.0542
0.45 11.076146081650533 4.081959179959609 9.533414565895784 0.8335636419468755 0.03135 0.0735 0.8315676339628435 0.015 0.0284
0.45 11.247604643007683 4.265175615211206 10.220015089420757 0.8357131890066022 0.034225 0.06105 0.8367879625364655 0.0151 0.038075
0.45 11.179969089120858 4.205715016599769 10.05894792024568 0.841701212958698 0.032975 0.06665 0.23675725472132658 0.0 0.0
0.45 11.225748597026275 4.1839083382756 10.071432703899045 0.8400122831260556 0.016825 0.048075 0.8406264394288346 0.027975 0.055875
