validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.15 11.16502371447699 4.12334947676942 9.872044545670292 0.8378627360663289 0.021575 0.0553 0.841087056655919 0.007625 0.034825
0.15 11.247243347017713 4.341289423389482 10.17696773485125 0.8452326116996776 0.025275 0.061925 0.8125287885766928 0.008325 0.04335
0.15 11.264735504179109 4.350243591851256 10.186497211763136 0.8358667280822969 0.016275 0.03815 0.831260555811454 0.01255 0.051075
0.15 11.182570184107464 4.24757147112817 9.7805174089174 0.8344848764010441 0.019525 0.079575 0.8265008444649163 0.02545 0.0598
0.15 11.264682372415878 4.417018748125549 10.268709760068765 0.8432366037156457 0.043025 0.0528 0.8361738062336864 0.016875 0.054325
0.15 11.266991833057638 4.435832860001533 10.405050587342124 0.8392445877475817 0.038975 0.03605 0.8423153692614771 0.007925 0.037575
0.15 11.190512792357527 4.25324484595428 9.693975212261394 0.8335636419468755 0.03135 0.0735 0.8297251650545063 0.022575 0.059725
0.15 11.323006879972985 4.4401266381576745 10.360436436110236 0.8357131890066022 0.034225 0.06105 0.7649316751113159 0.0 0.0
0.15 11.237323056469618 4.332023658028688 10.232405416606156 0.841701212958698 0.032975 0.06665 0.8395516658989712 0.012775 0.03735
0.15 11.288174876704792 4.309684721939143 10.242470933973749 0.8400122831260556 0.016825 0.048075 0.839705204974666 0.01205 0.038275
