validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.9 10.15558160979797 3.138268926414504 7.862643765696008 0.8415476738830032 0.091975 0.171175 0.8383233532934131 0.034825 0.084675
0.9 10.766894424825049 3.476273623211012 9.050445657422921 0.8404729003531399 0.074225 0.1522 0.8404729003531399 0.031375 0.09185
0.9 10.643087970850734 3.4509334356699553 8.852228759396942 0.8406264394288346 0.0858 0.126425 0.841701212958698 0.058675 0.089425
0.9 11.077878177131852 3.7817860314867757 9.591664688984368 0.8433901427913404 0.120975 0.204525 0.7584830339321357 0.0 0.0
0.9 10.836474601246117 3.67239147090474 9.330464218118875 0.8008598188238907 0.044825 0.0455 0.8372485797635498 0.051475 0.11405
0.9 9.78298862626055 3.0616474671671488 7.897252615558633 0.8361738062336864 0.064975 0.17585 0.8363273453093812 0.094225 0.12795
0.9 10.958461587506243 3.6726553083388414 9.200653874899492 0.8406264394288346 0.068025 0.12675 0.8378627360663289 0.04345 0.0826
0.9 9.303001000057854 2.830225057539882 7.33562744479905 0.8513741747274681 0.118925 0.168925 0.8440042990941194 0.048975 0.1189
0.9 10.812723522376148 3.705938348689352 9.178383401164885 0.8306463995086749 0.05825 0.132825 0.844311377245509 0.037225 0.110375
0.9 11.033148316726706 3.8104889623079163 9.350563373796122 0.8100721633655765 0.026675 0.053325 0.8343313373253493 0.045475 0.08505
