validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.45 10.688575844411305 3.798541923521726 8.796002366134523 0.8415476738830032 0.091975 0.171175 0.8283433133732535 0.023675 0.093775
0.45 11.138940741554116 4.095843750154136 10.002825429098023 0.8404729003531399 0.074225 0.1522 0.7580224167050514 0.0 0.0
0.45 10.821348578607264 3.786717588422243 9.327972928776282 0.8406264394288346 0.0858 0.126425 0.8430830646399509 0.0406 0.09175
0.45 11.298779976645639 4.2302675826632505 10.213060731966785 0.8433901427913404 0.120975 0.204525 0.7584830339321357 0.0 0.0
0.45 11.241524007882392 4.322617727808296 10.126342610139194 0.8008598188238907 0.044825 0.0455 0.8337171810225702 0.056325 0.160975
0.45 9.675486539362963 3.2313124079430633 7.842922435890624 0.8361738062336864 0.064975 0.17585 0.831874712114233 0.07345 0.1229
0.45 11.24965198695084 4.28868549799166 10.021570315165812 0.8406264394288346 0.068025 0.12675 0.7646245969599264 0.0 0.0
0.45 9.75563521384354 2.990947446709045 8.09423567597181 0.8513741747274681 0.118925 0.168925 0.766159987716874 0.0 0.0
0.45 11.079933786015957 4.157906158922707 9.643993572237354 0.8306463995086749 0.05825 0.132825 0.8433901427913404 0.0273 0.08565
0.45 11.21323901855007 4.186083980806952 9.72024591741435 0.8100721633655765 0.026675 0.053325 0.8389375095961922 0.080975 0.09885
