validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.45 13.47948717948718 7.109387234183598 12.197435897435897 0.695 0.000675 0.0002 0.715 0.005 0.0077
0.45 13.448717948717949 7.179083392725923 12.21025641025641 0.73 0.0041 0.006025 0.28 0.0 0.0
0.45 13.566666666666666 7.232683315929923 12.917948717948718 0.705 0.00645 0.0042 0.365 0.0 0.0
0.45 13.785897435897436 7.35934974778866 12.62051282051282 0.725 0.010325 0.010525 0.285 0.0 0.0
0.45 13.63974358974359 7.256937911259182 12.85897435897436 0.77 0.018275 0.01775 0.675 0.000125 0.00045
0.45 13.79102564102564 7.3682776009812185 13.070512820512821 0.71 0.0367 0.0324 0.65 0.0 0.0
0.45 13.61923076923077 7.130003881236923 12.75897435897436 0.715 0.040725 0.032 0.335 0.0 0.0
0.45 13.947435897435897 7.430796703296697 13.25 0.755 0.029025 0.034725 0.755 0.0011 0.001
0.45 13.75 7.259206514953107 12.59871794871795 0.75 0.02715 0.042975 0.23 0.0 0.0
0.45 13.251282051282052 6.715122970292657 12.007692307692308 0.745 0.02565 0.028125 0.685 0.002125 0.003075
