validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.85 12.917948717948718 6.784901891723163 11.49102564102564 0.695 0.000675 0.0002 0.7 0.0019 0.002275
0.85 12.796153846153846 6.515431756529045 11.582051282051282 0.73 0.0041 0.006025 0.735 0.007075 0.0035
0.85 12.820512820512821 6.792881203763562 12.180769230769231 0.705 0.00645 0.0042 0.62 0.009575 0.006125
0.85 13.02948717948718 6.553298581760124 11.570512820512821 0.725 0.010325 0.010525 0.285 0.0 0.0
0.85 13.051282051282051 6.66505650583705 12.08974358974359 0.77 0.018275 0.01775 0.67 0.01255 0.008675
0.85 13.367948717948718 6.94119772761176 12.511538461538462 0.71 0.0367 0.0324 0.65 0.00175 0.001625
0.85 13.283333333333333 6.804314512787358 12.548717948717949 0.715 0.040725 0.032 0.335 0.0 0.0
0.85 13.517948717948718 7.093516580202087 12.792307692307693 0.755 0.029025 0.034725 0.785 0.03135 0.036925
0.85 13.174358974358974 6.893592768468333 12.005128205128205 0.75 0.02715 0.042975 0.765 0.003 0.0005
0.85 12.664102564102564 6.1252967695954155 11.451282051282051 0.745 0.02565 0.028125 0.71 0.00485 0.0018
