validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.65 12.667948717948718 6.872419585191077 12.032051282051283 0.765 0.06685 0.05925 0.775 0.05935 0.050725
0.65 13.34871794871795 7.31118153967702 12.837179487179487 0.745 0.10975 0.08305 0.76 0.02975 0.0393
0.65 13.353846153846154 7.08493687810429 12.71923076923077 0.785 0.0731 0.05335 0.765 0.050675 0.04495
0.65 13.351282051282052 7.010941096359644 12.821794871794872 0.72 0.08475 0.068825 0.72 0.05755 0.04705
0.65 13.296153846153846 7.198539480881101 12.712820512820512 0.95 0.071375 0.053825 0.73 0.07495 0.067625
0.65 13.42051282051282 7.281717343742225 12.669230769230769 0.82 0.094175 0.07835 0.795 0.050825 0.043425
0.65 13.330769230769231 7.248987149100275 12.832051282051282 0.805 0.0873 0.074475 0.79 0.03875 0.0485
0.65 13.142307692307693 6.916260048398055 12.255128205128205 0.76 0.0907 0.0698 0.765 0.0435 0.036775
0.65 13.402564102564103 6.984214995662956 12.798717948717949 0.785 0.144375 0.1108 0.79 0.0759 0.06835
0.65 13.585897435897436 7.323203125431632 12.908974358974358 0.725 0.0922 0.070375 0.76 0.050475 0.0409
