validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.45 12.902564102564103 6.845014364720254 12.34871794871795 0.765 0.06685 0.05925 0.785 0.07705 0.065275
0.45 13.424358974358974 7.133872148464908 12.875641025641025 0.745 0.10975 0.08305 0.76 0.015 0.030325
0.45 13.814102564102564 7.43415556163294 13.21923076923077 0.785 0.0731 0.05335 0.77 0.039275 0.041525
0.45 13.63076923076923 7.493968778833028 13.135897435897435 0.72 0.08475 0.068825 0.745 0.0563 0.051025
0.45 13.867948717948718 7.702411339289175 13.338461538461539 0.95 0.071375 0.053825 0.76 0.08765 0.085525
0.45 13.617948717948718 7.457405759147846 12.811538461538461 0.82 0.094175 0.07835 0.815 0.04455 0.040675
0.45 13.687179487179487 7.527405676274459 13.173076923076923 0.805 0.0873 0.074475 0.77 0.0281 0.047625
0.45 13.323076923076924 7.165518221095147 12.57948717948718 0.76 0.0907 0.0698 0.775 0.051325 0.04465
0.45 13.748717948717948 7.4589682954049445 13.212820512820512 0.785 0.144375 0.1108 0.81 0.07735 0.087425
0.45 13.682051282051281 7.5710814286266785 13.207692307692307 0.725 0.0922 0.070375 0.765 0.0335 0.030425
