validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.25 13.064102564102564 7.160993196095013 12.544871794871796 0.765 0.06685 0.05925 0.79 0.042375 0.043225
0.25 13.832051282051282 7.283553666042354 13.347435897435897 0.745 0.10975 0.08305 0.745 0.02645 0.041025
0.25 13.698717948717949 7.613522422775812 13.158974358974358 0.785 0.0731 0.05335 0.795 0.032 0.033675
0.25 13.867948717948718 7.6655154586489385 13.314102564102564 0.72 0.08475 0.068825 0.74 0.059275 0.052175
0.25 13.823076923076924 7.699127826673076 13.324358974358974 0.95 0.071375 0.053825 0.735 0.064675 0.0616
0.25 13.72948717948718 7.564581199343657 12.938461538461539 0.82 0.094175 0.07835 0.83 0.030375 0.0328
0.25 13.425641025641026 7.427886259040108 12.923076923076923 0.805 0.0873 0.074475 0.785 0.03085 0.044375
0.25 13.592307692307692 7.10990223702894 12.875641025641025 0.76 0.0907 0.0698 0.78 0.04865 0.0504
0.25 13.669230769230769 7.59851721556472 13.261538461538462 0.785 0.144375 0.1108 0.8 0.0965 0.109875
0.25 13.802564102564103 7.616025461466641 13.247435897435897 0.725 0.0922 0.070375 0.73 0.02685 0.04065
