validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.1 11.160668090597921 4.115317484699669 9.87681105518501 0.8378627360663289 0.021575 0.0553 0.8343313373253493 0.007225 0.025225
0.1 11.265165281108352 4.326266826713897 10.207309513773524 0.8452326116996776 0.025275 0.061925 0.8128358667280823 0.00885 0.044625
0.1 11.254599144460542 4.3473316775193585 10.202303320971343 0.8358667280822969 0.016275 0.03815 0.8341777982496545 0.015525 0.06775
0.1 11.196336033607611 4.249569066680752 9.821829125888039 0.8344848764010441 0.019525 0.079575 0.8309534776600644 0.01695 0.034775
0.1 11.244645794148658 4.399985588506304 10.23335706552091 0.8432366037156457 0.043025 0.0528 0.8432366037156457 0.017575 0.0606
0.1 11.295228413450129 4.4759640366217575 10.420521376089054 0.8392445877475817 0.038975 0.03605 0.8303393213572854 0.01515 0.04425
0.1 11.1821923582356 4.268794212482666 9.696583391483097 0.8335636419468755 0.03135 0.0735 0.8340242591739597 0.017075 0.04
0.1 11.329165441684347 4.395541280001442 10.350233956864093 0.8357131890066022 0.034225 0.06105 0.8420082911100876 0.013175 0.05115
0.1 11.239494374526979 4.379265728107161 10.254842369865553 0.841701212958698 0.032975 0.06665 0.7632427452786734 0.0 0.0
0.1 11.305911439977047 4.385059498212068 10.278782361671455 0.8400122831260556 0.016825 0.048075 0.8401658222017504 0.015075 0.0308
