validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.75 11.120200578309726 3.93229571684979 9.854540581450403 0.8079226163058498 0.099675 0.27915 0.8060801473975127 0.05495 0.2103
0.75 11.087178597108924 3.761835557237565 9.716618789044466 0.814985413787809 0.101325 0.2931 0.8120681713496085 0.10865 0.20965
0.75 11.14327511272789 3.846927741133699 9.874405957369435 0.8056195301704284 0.10045 0.280625 0.804544756640565 0.0599 0.195225
0.75 11.000282188698048 3.797583393566361 9.422811945437221 0.805926608321818 0.09565 0.284225 0.8028558268079227 0.1179 0.14755
0.75 11.005030987625021 3.687447026118706 9.345181716533778 0.8128358667280823 0.098875 0.27895 0.8096115461384923 0.0942 0.16225
0.75 11.045983770017392 3.8631459440542453 9.472517300292461 0.8057730692461231 0.1048 0.303975 0.7976354982343006 0.096925 0.1804
0.75 11.10273675808872 3.861160684675812 9.588363435428969 0.8091509289114079 0.0935 0.257125 0.805926608321818 0.0722 0.137075
0.75 10.782244781575322 3.583351514776191 9.058551203080226 0.8180561953017043 0.089525 0.286525 0.8114540150468295 0.1167 0.1842
0.75 11.006308511354257 3.644674263259109 9.225657682675857 0.8048518347919545 0.09515 0.287275 0.8025487486565331 0.121675 0.18915
0.75 11.175576863360455 3.9867675257986512 9.792653884345139 0.8099186242898818 0.097225 0.295725 0.8139106402579457 0.0875 0.200125
