validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.45 13.562820512820513 7.257667970541265 12.77051282051282 0.775 0.08695 0.0855 0.765 0.04405 0.04075
0.45 13.173076923076923 6.961788835849925 12.548717948717949 0.785 0.0763 0.079 0.765 0.083 0.09785
0.45 13.584615384615384 7.509464997044177 13.00897435897436 0.77 0.0572 0.059575 0.735 0.049075 0.054075
0.45 13.552564102564103 7.3500368924690225 13.028205128205128 0.82 0.117025 0.118125 0.815 0.0956 0.1015
0.45 13.542307692307693 7.332815347046111 12.784615384615385 0.785 0.1332 0.132525 0.78 0.103925 0.0938
0.45 13.86923076923077 7.665565693733113 13.284615384615385 0.76 0.126025 0.129775 0.755 0.086925 0.076975
0.45 14.002564102564103 7.6795870142929035 13.493589743589743 0.74 0.10855 0.107625 0.74 0.105325 0.1064
0.45 13.810256410256411 7.435517378549057 13.234615384615385 0.76 0.09855 0.102125 0.785 0.03135 0.0362
0.45 14.05 7.72282322001779 13.551282051282051 0.755 0.094675 0.095325 0.74 0.107775 0.127775
0.45 13.523076923076923 7.225445071519726 12.985897435897435 0.765 0.09405 0.10185 0.77 0.01525 0.0247
