validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.6 13.532051282051283 7.085387433079743 12.696153846153846 0.775 0.08695 0.0855 0.79 0.036525 0.03575
0.6 12.930769230769231 6.877036433902955 12.23076923076923 0.785 0.0763 0.079 0.765 0.0756 0.08605
0.6 13.3 7.200622973055097 12.776923076923078 0.77 0.0572 0.059575 0.73 0.04925 0.056775
0.6 13.538461538461538 7.049587387223129 12.911538461538461 0.82 0.117025 0.118125 0.805 0.10905 0.1198
0.6 13.388461538461538 6.871176291029234 12.648717948717948 0.785 0.1332 0.132525 0.785 0.1062 0.0966
0.6 13.92051282051282 7.53002683716485 13.276923076923078 0.76 0.126025 0.129775 0.76 0.082825 0.0782
0.6 13.853846153846154 7.553131274205927 13.203846153846154 0.74 0.10855 0.107625 0.75 0.09685 0.100625
0.6 13.587179487179487 7.235699009386788 12.987179487179487 0.76 0.09855 0.102125 0.8 0.036625 0.037825
0.6 13.998717948717948 7.805276935231685 13.467948717948717 0.755 0.094675 0.095325 0.765 0.096425 0.106375
0.6 13.4 7.153454936215116 12.824358974358974 0.765 0.09405 0.10185 0.745 0.020075 0.025775
