validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.35 13.812820512820513 7.463470461162771 13.067948717948719 0.775 0.08695 0.0855 0.77 0.0375 0.031775
0.35 12.805128205128206 6.648443126757613 12.053846153846154 0.785 0.0763 0.079 0.755 0.0781 0.080225
0.35 13.647435897435898 7.565144600246409 13.12051282051282 0.77 0.0572 0.059575 0.725 0.05395 0.05885
0.35 13.747435897435897 7.481352866590422 13.180769230769231 0.82 0.117025 0.118125 0.835 0.0828 0.0805
0.35 14.001282051282052 7.640313703390635 13.366666666666667 0.785 0.1332 0.132525 0.78 0.13015 0.121975
0.35 13.892307692307693 7.462345385886107 13.26923076923077 0.76 0.126025 0.129775 0.745 0.11925 0.12335
0.35 13.925641025641026 7.473911692882283 13.344871794871795 0.74 0.10855 0.107625 0.755 0.102725 0.11625
0.35 13.912820512820513 7.795212155868263 13.382051282051282 0.76 0.09855 0.102125 0.77 0.037075 0.0502
0.35 14.155128205128205 7.695592613771356 13.503846153846155 0.755 0.094675 0.095325 0.725 0.08875 0.0992
0.35 13.584615384615384 7.326096014342623 12.988461538461538 0.765 0.09405 0.10185 0.775 0.0302 0.037075
