validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.85 13.092307692307692 6.64242372886038 11.97051282051282 0.665 0.01155 0.028275 0.695 0.0 0.0
0.85 13.665384615384616 7.112436173680524 12.64102564102564 0.775 0.029025 0.045375 0.27 0.0 0.0
0.85 13.635897435897435 7.299283255708602 12.856410256410257 0.775 0.162575 0.144525 0.745 0.010875 0.005775
0.85 14.034615384615385 7.64384334996325 13.483333333333333 0.73 0.24665 0.165025 0.665 0.02375 0.013825
0.85 13.532051282051283 7.15972200122653 12.742307692307692 0.675 0.0414 0.040275 0.7 5e-05 0.000525
0.85 13.352564102564102 6.9972588108221645 12.738461538461538 0.75 0.15595 0.14375 0.7 0.111925 0.023575
0.85 13.810256410256411 7.211384607097276 12.933333333333334 0.71 0.02705 0.03505 0.725 0.1019 0.11255
0.85 13.474358974358974 7.002904297813798 12.29102564102564 0.74 0.03725 0.03615 0.715 0.0 0.0
0.85 13.638461538461538 7.484507745899142 12.939743589743589 0.715 0.0222 0.02005 0.705 0.1278 0.09325
0.85 13.62051282051282 7.085083522560905 12.36923076923077 0.725 0.048475 0.0405 0.67 0.06895 0.045075
