validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.4 13.96025641025641 7.319127854297534 12.78076923076923 0.665 0.01155 0.028275 0.775 0.052575 0.0489
0.4 14.188461538461539 7.63966323018359 13.173076923076923 0.775 0.029025 0.045375 0.73 0.0 0.0
0.4 14.441025641025641 8.013917756451697 13.830769230769231 0.775 0.162575 0.144525 0.725 0.0 0.0
0.4 14.438461538461539 7.869413933226148 13.96923076923077 0.73 0.24665 0.165025 0.335 0.0 0.0
0.4 14.253846153846155 7.936781777799881 13.466666666666667 0.675 0.0414 0.040275 0.7 0.0 0.0
0.4 13.951282051282051 7.464239028944912 13.424358974358974 0.75 0.15595 0.14375 0.3 0.0 0.0
0.4 14.193589743589744 7.511824029414538 13.337179487179487 0.71 0.02705 0.03505 0.715 0.0 0.0
0.4 14.083333333333334 7.6676105392847465 12.957692307692307 0.74 0.03725 0.03615 0.735 0.066825 0.06715
0.4 14.1 7.687218755352239 13.35 0.715 0.0222 0.02005 0.74 0.11095 0.063075
0.4 14.301282051282051 7.588905353068247 13.27948717948718 0.725 0.048475 0.0405 0.665 0.0095 0.000475
