validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.15 13.957692307692307 7.331270725252624 12.765384615384615 0.665 0.01155 0.028275 0.305 0.0 0.0
0.15 14.321794871794872 7.7647657859988195 13.456410256410257 0.775 0.029025 0.045375 0.725 0.1368 0.081075
0.15 14.6 7.983110251990342 13.925641025641026 0.775 0.162575 0.144525 0.69 0.091 0.08815
0.15 14.561538461538461 8.256904016044292 13.971794871794872 0.73 0.24665 0.165025 0.615 0.010225 0.018775
0.15 14.273076923076923 7.966481375587709 13.48974358974359 0.675 0.0414 0.040275 0.7 0.0 0.0
0.15 14.423076923076923 7.984887734186377 13.95 0.75 0.15595 0.14375 0.3 0.0 0.0
0.15 14.494871794871795 7.665715666937387 13.605128205128205 0.71 0.02705 0.03505 0.715 0.000275 0.00095
0.15 14.22051282051282 7.8430414394554715 13.028205128205128 0.74 0.03725 0.03615 0.765 0.091575 0.08485
0.15 14.176923076923076 7.793817410593427 13.10897435897436 0.715 0.0222 0.02005 0.675 0.0113 0.010075
0.15 14.36923076923077 7.654593547478158 13.455128205128204 0.725 0.048475 0.0405 0.665 0.0 0.0
