validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.55 13.603846153846154 7.160481715368595 12.473076923076922 0.665 0.01155 0.028275 0.695 0.0 0.0
0.55 13.976923076923077 7.508966195945825 12.933333333333334 0.775 0.029025 0.045375 0.73 0.0 0.0
0.55 14.153846153846153 7.672690332543275 13.4 0.775 0.162575 0.144525 0.735 0.093 0.034625
0.55 14.35 7.844465756716892 13.823076923076924 0.73 0.24665 0.165025 0.67 0.0 0.000175
0.55 14.051282051282051 7.803175652904158 13.255128205128205 0.675 0.0414 0.040275 0.7 0.0 0.0
0.55 13.924358974358974 7.496121912275766 13.36025641025641 0.75 0.15595 0.14375 0.7 0.0 0.0
0.55 14.066666666666666 7.33572081889955 13.166666666666666 0.71 0.02705 0.03505 0.74 0.02955 0.037425
0.55 14.060256410256411 7.510933872562833 12.962820512820512 0.74 0.03725 0.03615 0.71 0.019 0.02415
0.55 14.13974358974359 7.822717515013892 13.276923076923078 0.715 0.0222 0.02005 0.315 0.0 0.0
0.55 14.184615384615384 7.5786664014718355 13.13974358974359 0.725 0.048475 0.0405 0.335 0.0 2.5e-05
