validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.05 13.751282051282052 7.086178224741572 12.396153846153846 0.665 0.01155 0.028275 0.305 0.0 0.0
0.05 14.03076923076923 7.57069981049619 12.984615384615385 0.775 0.029025 0.045375 0.27 0.0 0.0
0.05 14.573076923076924 8.075831938297993 13.987179487179487 0.775 0.162575 0.144525 0.725 0.0 0.0
0.05 14.45897435897436 8.25130352930126 13.924358974358974 0.73 0.24665 0.165025 0.7 0.156525 0.08045
0.05 14.365384615384615 7.939255714119963 13.657692307692308 0.675 0.0414 0.040275 0.3 0.0 0.0
0.05 14.22948717948718 7.837171959513588 13.706410256410257 0.75 0.15595 0.14375 0.735 0.0237 0.0364
0.05 14.448717948717949 7.963671802054161 13.564102564102564 0.71 0.02705 0.03505 0.715 0.0 0.0
0.05 14.094871794871795 7.4982287056834656 12.988461538461538 0.74 0.03725 0.03615 0.715 0.0293 0.034125
0.05 14.234615384615385 7.719543312393983 13.252564102564103 0.715 0.0222 0.02005 0.7 0.12405 0.085525
0.05 14.412820512820513 7.5463161813048645 13.557692307692308 0.725 0.048475 0.0405 0.655 0.0155 0.024375
