validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.2 13.915384615384616 7.7964746766556745 13.494871794871795 0.81 0.23335 0.182325 0.805 0.06305 0.109325
0.2 13.855128205128205 7.573118691263494 13.45 0.76 0.238225 0.178475 0.8 0.21735 0.213025
0.2 14.171794871794871 8.088847452195864 13.785897435897436 0.74 0.261125 0.15155 0.73 0.1413 0.1618
0.2 14.194871794871794 7.978034215658645 13.558974358974359 0.765 0.24875 0.1672 0.77 0.19375 0.184625
0.2 14.266666666666667 8.072210136520091 13.855128205128205 0.715 0.18985 0.146325 0.73 0.128575 0.14035
0.2 13.942307692307692 7.634969419720557 13.365384615384615 0.76 0.263925 0.135125 0.785 0.2066 0.159675
0.2 13.921794871794871 7.6626500146409775 13.415384615384616 0.795 0.167875 0.144825 0.78 0.20635 0.170325
0.2 13.97948717948718 7.768466524676934 13.526923076923078 0.74 0.206825 0.166975 0.745 0.156625 0.15115
0.2 14.261538461538462 7.740593414880743 13.75 0.73 0.1909 0.149825 0.74 0.232975 0.147775
0.2 13.91025641025641 8.039789902154155 13.521794871794873 0.795 0.22465 0.1548 0.77 0.184825 0.1782
