validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.85 13.37051282051282 7.401089439720662 12.874358974358975 0.81 0.23335 0.182325 0.805 0.093325 0.105825
0.85 12.861538461538462 6.984413643169299 12.248717948717948 0.76 0.238225 0.178475 0.795 0.22765 0.209475
0.85 12.944871794871794 7.258044795827602 12.485897435897435 0.74 0.261125 0.15155 0.77 0.2458 0.22105
0.85 12.988461538461538 7.36626098762976 12.464102564102564 0.765 0.24875 0.1672 0.755 0.2028 0.16985
0.85 13.232051282051282 7.411238888060156 12.774358974358975 0.715 0.18985 0.146325 0.74 0.21385 0.1725
0.85 12.75 7.0289257399212195 12.267948717948718 0.76 0.263925 0.135125 0.76 0.2284 0.162225
0.85 13.444871794871794 7.751197299432583 12.906410256410256 0.795 0.167875 0.144825 0.75 0.17065 0.1244
0.85 13.164102564102564 7.167519668616952 12.696153846153846 0.74 0.206825 0.166975 0.735 0.15425 0.143775
0.85 13.147435897435898 7.150679409830994 12.63076923076923 0.73 0.1909 0.149825 0.75 0.1592 0.158125
0.85 12.847435897435897 6.942937557666058 12.293589743589743 0.795 0.22465 0.1548 0.795 0.18395 0.164925
