validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
1.0 12.834615384615384 7.11469849280936 12.303846153846154 0.81 0.23335 0.182325 0.8 0.12015 0.11185
1.0 12.471794871794872 6.517328562588746 11.72948717948718 0.76 0.238225 0.178475 0.765 0.23065 0.22115
1.0 12.576923076923077 7.0542497610484025 12.001282051282052 0.74 0.261125 0.15155 0.74 0.16415 0.165975
1.0 12.782051282051283 7.3007244100796145 12.255128205128205 0.765 0.24875 0.1672 0.77 0.151375 0.147775
1.0 12.585897435897436 6.92343533665932 11.994871794871795 0.715 0.18985 0.146325 0.75 0.224325 0.191925
1.0 12.40128205128205 6.707144583671731 11.914102564102564 0.76 0.263925 0.135125 0.76 0.20725 0.1737
1.0 13.047435897435898 7.563053994773453 12.48076923076923 0.795 0.167875 0.144825 0.775 0.139925 0.1447
1.0 12.591025641025642 6.708945740031706 12.03974358974359 0.74 0.206825 0.166975 0.74 0.16805 0.118825
1.0 12.521794871794873 6.668208346454941 11.91025641025641 0.73 0.1909 0.149825 0.755 0.15205 0.13055
1.0 12.521794871794873 6.554036914568589 11.938461538461539 0.795 0.22465 0.1548 0.79 0.237325 0.195675
