validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.75 13.61025641025641 7.70152673495433 13.071794871794872 0.81 0.23335 0.182325 0.8 0.1341 0.1268
0.75 13.043589743589743 7.000326258708624 12.419230769230769 0.76 0.238225 0.178475 0.765 0.152125 0.1452
0.75 13.178205128205128 7.362240730611765 12.684615384615384 0.74 0.261125 0.15155 0.745 0.170675 0.168275
0.75 13.533333333333333 7.710468497063518 13.082051282051282 0.765 0.24875 0.1672 0.775 0.228425 0.1376
0.75 13.247435897435897 7.461026746004118 12.801282051282051 0.715 0.18985 0.146325 0.73 0.1939 0.17085
0.75 13.11025641025641 7.344135230028903 12.657692307692308 0.76 0.263925 0.135125 0.755 0.176475 0.18565
0.75 13.575641025641026 7.808207932088021 13.116666666666667 0.795 0.167875 0.144825 0.755 0.15415 0.1257
0.75 13.212820512820512 7.433878778335786 12.828205128205129 0.74 0.206825 0.166975 0.76 0.16755 0.150975
0.75 13.223076923076922 7.123630365361145 12.573076923076924 0.73 0.1909 0.149825 0.705 0.157875 0.1464
0.75 13.223076923076922 7.148633210680727 12.75897435897436 0.795 0.22465 0.1548 0.77 0.259275 0.1901
