validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.8 11.243031646840459 5.682832909380539 10.016504767595046 0.9056728961627778 0.276475 0.213625 0.9065575583324118 0.067925 0.053125
0.8 11.420102379634754 5.897737520957207 10.220419239829376 0.9000331748313612 0.243825 0.18675 0.900364923144974 0.0779 0.049525
0.8 11.386742682096664 5.828570155616385 10.266896557634764 0.90755280327325 0.286725 0.217275 0.9067787238748203 0.102775 0.06665
0.8 11.558737285188867 5.977169910596399 10.388167818366137 0.9073316377308416 0.245025 0.19245 0.9060046444763906 0.0628 0.04695
0.8 11.027174312286046 5.497724856253993 9.91829463590462 0.9081057171292712 0.27275 0.20705 0.9078845515868628 0.012225 0.018775
0.8 11.43977085180052 5.749649825156037 10.174333712063705 0.8994802609753401 0.2792 0.204925 0.9035718235098972 0.065175 0.0528
0.8 11.079735394801926 5.3811481449355 9.831860855767394 0.9024659957978547 0.256625 0.20515 0.9013601680858122 0.17095 0.08285
0.8 11.160092756291903 5.4313873601251865 9.967512647472219 0.9013601680858122 0.282125 0.204175 0.9033506579674887 0.04745 0.06655
0.8 11.582291824811083 6.01498254515672 10.45615808238365 0.908879796527701 0.308425 0.20725 0.9083268826716797 0.018175 0.0251
0.8 11.325841981282231 5.6929980175609 10.121803238144679 0.8997014265177485 0.273925 0.206675 0.9024659957978547 0.01505 0.024425
