validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
1.0 11.089751752036085 5.506343304883554 9.737531894157922 0.9056728961627778 0.276475 0.213625 0.907110472188433 0.07415 0.060075
1.0 11.246080875258949 5.693983587850513 9.925992698013134 0.9000331748313612 0.243825 0.18675 0.8995908437465443 0.066025 0.044525
1.0 11.220637785210906 5.602180936053569 9.968459065286913 0.90755280327325 0.286725 0.217275 0.9054517306203693 0.1088 0.068975
1.0 11.36919905872443 5.759286017956046 10.096227306786293 0.9073316377308416 0.245025 0.19245 0.9067787238748203 0.0585 0.046375
1.0 10.845783482131926 5.27164776763243 9.613584217717724 0.9081057171292712 0.27275 0.20705 0.9065575583324118 0.0217 0.023325
1.0 11.30325834635219 5.579761208157111 9.922608611545073 0.8994802609753401 0.2792 0.204925 0.8998120092889528 0.07455 0.05385
1.0 10.806298392191625 5.060211495843004 9.418211380521178 0.9024659957978547 0.256625 0.20515 0.9020236647130377 0.12985 0.08085
1.0 10.99464655641042 5.20293557217449 9.679868970718593 0.9013601680858122 0.282125 0.204175 0.9042353201371226 0.059475 0.063675
1.0 11.452568306144737 5.8556771738251605 10.18400725301311 0.908879796527701 0.308425 0.20725 0.9073316377308416 0.01415 0.019775
1.0 11.161708278033801 5.47953008354188 9.849034115117709 0.8997014265177485 0.273925 0.206675 0.9020236647130377 0.0262 0.028075
