validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.65 11.361096350965518 5.786461909426506 10.210961183401816 0.9056728961627778 0.276475 0.213625 0.9039035718235099 0.072375 0.0632
0.65 11.52892634836991 6.038470767810168 10.409001253728126 0.9000331748313612 0.243825 0.18675 0.899037929890523 0.075225 0.049975
0.65 11.475161735825772 5.933906139871694 10.43212788516634 0.90755280327325 0.286725 0.217275 0.905783478933982 0.104475 0.07255
0.65 11.636617186849568 6.06648946115628 10.540504356215504 0.9073316377308416 0.245025 0.19245 0.9100962070109477 0.047775 0.0406
0.65 11.12827022248777 5.608005625987391 10.096791117140324 0.9081057171292712 0.27275 0.20705 0.9052305650779608 0.01495 0.0199
0.65 11.498528338663311 5.817168455058741 10.298877031798659 0.8994802609753401 0.2792 0.204925 0.899922592060157 0.086475 0.0578
0.65 11.206118291207742 5.535109640755065 10.044382465436772 0.9024659957978547 0.256625 0.20515 0.9015813336282207 0.12405 0.076975
0.65 11.248399170384591 5.544118617003092 10.119153758001087 0.9013601680858122 0.282125 0.204175 0.9034612407386929 0.050475 0.0645
0.65 11.628474687914746 6.077069720777244 10.560344848695584 0.908879796527701 0.308425 0.20725 0.9054517306203693 0.011625 0.020125
0.65 11.418326468845345 5.818916617987901 10.284324480510895 0.8997014265177485 0.273925 0.206675 0.900364923144974 0.02505 0.02725
