validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.0 11.483645826701471 5.927812379418717 10.504664137988453 0.9056728961627778 0.276475 0.213625 0.9039035718235099 0.084125 0.113025
0.0 11.648873481201424 6.246996704741374 10.712611598944125 0.9000331748313612 0.243825 0.18675 0.8992590954329316 0.073725 0.085025
0.0 11.619587175732525 6.152886448103713 10.738259766591083 0.90755280327325 0.286725 0.217275 0.9034612407386929 0.0917 0.091725
0.0 11.679916107957746 6.244891952383306 10.691102325763623 0.9073316377308416 0.245025 0.19245 0.9056728961627778 0.050675 0.0687
0.0 11.170730468042176 5.797590985633086 10.28127831295209 0.9081057171292712 0.27275 0.20705 0.9044564856795311 0.0276 0.0372
0.0 11.517303039800971 5.879961302526833 10.430499507813762 0.8994802609753401 0.2792 0.204925 0.901249585314608 0.068125 0.05755
0.0 11.473916578105793 5.873890787054018 10.532880366911373 0.9024659957978547 0.256625 0.20515 0.9009178370009953 0.136875 0.1005
0.0 11.40102648990406 5.751156864081172 10.389005881747972 0.9013601680858122 0.282125 0.204175 0.9036824062811014 0.051725 0.076575
0.0 11.653061349422844 6.120870165496245 10.7434601671964 0.908879796527701 0.308425 0.20725 0.907110472188433 0.02475 0.04495
0.0 11.47178193456127 5.94979275368407 10.455197584614405 0.8997014265177485 0.273925 0.206675 0.8993696782041358 0.0337 0.035
