validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.15 13.72948717948718 7.399696089481156 13.193589743589744 0.775 0.08695 0.0855 0.79 0.013425 0.016375
0.15 13.201282051282051 6.925570196520415 12.688461538461539 0.785 0.0763 0.079 0.77 0.074075 0.082625
0.15 13.885897435897435 7.681765562240664 13.337179487179487 0.77 0.0572 0.059575 0.765 0.050525 0.0592
0.15 13.752564102564103 7.263709233200191 13.087179487179487 0.82 0.117025 0.118125 0.81 0.095025 0.104
0.15 13.784615384615385 7.45740255471024 13.152564102564103 0.785 0.1332 0.132525 0.775 0.10245 0.1003
0.15 14.111538461538462 7.766477107608334 13.532051282051283 0.76 0.126025 0.129775 0.765 0.08275 0.08385
0.15 14.134615384615385 7.682513328802917 13.59871794871795 0.74 0.10855 0.107625 0.745 0.1052 0.111675
0.15 14.066666666666666 7.683285570638511 13.517948717948718 0.76 0.09855 0.102125 0.77 0.034775 0.045575
0.15 14.038461538461538 7.634184277261202 13.52051282051282 0.755 0.094675 0.095325 0.735 0.102025 0.103975
0.15 13.555128205128206 7.282229404582336 13.028205128205128 0.765 0.09405 0.10185 0.745 0.035 0.052625
