validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
1.0 12.582051282051282 6.092288382808747 11.534615384615385 0.775 0.08695 0.0855 0.75 0.044325 0.035725
1.0 12.253846153846155 6.260901662440127 11.446153846153846 0.785 0.0763 0.079 0.77 0.0837 0.095225
1.0 12.288461538461538 6.22066345670418 11.483333333333333 0.77 0.0572 0.059575 0.73 0.063425 0.078125
1.0 13.091025641025642 6.7427534682512125 12.264102564102565 0.82 0.117025 0.118125 0.83 0.0977 0.107975
1.0 12.692307692307692 6.203372698191709 11.71923076923077 0.785 0.1332 0.132525 0.785 0.0813 0.07275
1.0 13.191025641025641 6.925495099420441 12.525641025641026 0.76 0.126025 0.129775 0.76 0.0764 0.068475
1.0 13.321794871794872 7.129095657987052 12.560256410256411 0.74 0.10855 0.107625 0.74 0.0984 0.10045
1.0 12.792307692307693 6.450553138415132 12.11025641025641 0.76 0.09855 0.102125 0.81 0.04255 0.03815
1.0 12.930769230769231 6.680688802148082 12.319230769230769 0.755 0.094675 0.095325 0.735 0.106375 0.124725
1.0 12.743589743589743 6.436543903557477 12.042307692307693 0.765 0.09405 0.10185 0.775 0.020975 0.0306
