validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.55 13.55 7.16548940878126 12.928205128205128 0.775 0.08695 0.0855 0.78 0.03825 0.038775
0.55 13.107692307692307 7.050535638318444 12.432051282051281 0.785 0.0763 0.079 0.775 0.072425 0.073725
0.55 13.34871794871795 7.18525570583263 12.732051282051282 0.77 0.0572 0.059575 0.715 0.0463 0.05415
0.55 13.537179487179488 7.1674189774529315 12.862820512820512 0.82 0.117025 0.118125 0.81 0.1005 0.114875
0.55 13.537179487179488 7.176219053696427 12.89102564102564 0.785 0.1332 0.132525 0.78 0.1082 0.103375
0.55 13.864102564102565 7.739387828109547 13.324358974358974 0.76 0.126025 0.129775 0.75 0.08535 0.087625
0.55 13.955128205128204 7.580376051801393 13.326923076923077 0.74 0.10855 0.107625 0.745 0.0993 0.111025
0.55 13.925641025641026 7.696995370140152 13.365384615384615 0.76 0.09855 0.102125 0.775 0.0324 0.03935
0.55 13.88076923076923 7.796757951701394 13.28974358974359 0.755 0.094675 0.095325 0.735 0.083075 0.0903
0.55 13.237179487179487 7.039690205470739 12.689743589743589 0.765 0.09405 0.10185 0.755 0.01985 0.02625
