validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.25 13.95897435897436 7.555136050475415 13.411538461538461 0.775 0.08695 0.0855 0.755 0.0337 0.02675
0.25 13.071794871794872 6.934615163619682 12.506410256410257 0.785 0.0763 0.079 0.78 0.07955 0.086925
0.25 13.691025641025641 7.447229736075892 13.064102564102564 0.77 0.0572 0.059575 0.775 0.039675 0.0416
0.25 13.737179487179487 7.379214249802487 13.102564102564102 0.82 0.117025 0.118125 0.825 0.08975 0.0868
0.25 13.783333333333333 7.289384858479889 12.955128205128204 0.785 0.1332 0.132525 0.785 0.103575 0.113325
0.25 14.205128205128204 7.90114250631219 13.58974358974359 0.76 0.126025 0.129775 0.76 0.0862 0.079775
0.25 14.026923076923078 7.809803811070781 13.321794871794872 0.74 0.10855 0.107625 0.745 0.10145 0.098325
0.25 13.856410256410257 7.522956121304531 13.312820512820513 0.76 0.09855 0.102125 0.79 0.025575 0.026525
0.25 14.001282051282052 7.579067011419955 13.456410256410257 0.755 0.094675 0.095325 0.745 0.0971 0.109475
0.25 13.456410256410257 7.08385141630616 12.85 0.765 0.09405 0.10185 0.745 0.025375 0.030775
