validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.75 13.234615384615385 6.744398325405111 12.323076923076924 0.775 0.08695 0.0855 0.785 0.04715 0.04065
0.75 12.667948717948718 6.708205100580655 11.933333333333334 0.785 0.0763 0.079 0.76 0.0605 0.06435
0.75 12.73076923076923 6.552070978292698 12.047435897435898 0.77 0.0572 0.059575 0.75 0.04375 0.054
0.75 13.274358974358975 6.999947444461016 12.646153846153846 0.82 0.117025 0.118125 0.825 0.09505 0.096225
0.75 13.198717948717949 6.9778739937789735 12.347435897435897 0.785 0.1332 0.132525 0.755 0.08165 0.075525
0.75 13.605128205128205 7.218538790269562 13.023076923076923 0.76 0.126025 0.129775 0.745 0.062175 0.06735
0.75 13.671794871794871 7.384657208050877 12.916666666666666 0.74 0.10855 0.107625 0.76 0.11645 0.1321
0.75 13.5 7.008925215056438 12.883333333333333 0.76 0.09855 0.102125 0.78 0.022275 0.028275
0.75 13.523076923076923 7.272483480571713 12.916666666666666 0.755 0.094675 0.095325 0.755 0.07985 0.08515
0.75 13.070512820512821 6.653852438411258 12.464102564102564 0.765 0.09405 0.10185 0.78 0.030125 0.033625
