validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.35 11.790801871776916 6.222586333846907 10.834316277406938 0.8980426849496849 0.11535 0.082225 0.8968262744664381 0.022425 0.01645
0.35 11.869609213922258 6.274965131598191 10.754092981571176 0.895388698440783 0.071925 0.04485 0.8814552692690479 0.0 0.0
0.35 11.827810114059876 6.30550305133636 10.826045834537272 0.9010284197721995 0.091575 0.064775 0.8834457591507243 0.0 0.0
0.35 11.84172784304891 6.324878869342165 10.938883202491784 0.8987061815769103 0.1431 0.073325 0.8833351763795201 0.0 0.0
0.35 11.823003952182026 6.283804189506589 10.879099715462484 0.8951675328983745 0.084925 0.060625 0.880128276014597 0.0 0.0
0.35 11.796542820202653 6.293173954542311 10.665827582998272 0.901249585314608 0.03785 0.032925 0.8981532677208891 0.03125 0.020575
0.35 11.743611373664853 5.913417002690011 10.22906249540871 0.8946146190423532 0.0196 0.023725 0.895388698440783 0.0237 0.0135
0.35 11.825691999157652 6.217601473389074 10.82585055168935 0.9014707508570164 0.098125 0.061275 0.8992590954329316 0.037075 0.0253
0.35 11.827707881346386 6.349862506156727 10.9127159130422 0.8951675328983745 0.086325 0.054575 0.8960521950680084 0.03385 0.027075
0.35 11.873392436493283 6.128680671297447 10.567602147009417 0.8958310295255999 0.1027 0.06755 0.8807917726418224 0.0 0.0
