validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.65 11.611040031147308 6.018164887992799 10.56005651571323 0.8980426849496849 0.11535 0.082225 0.8949463673559659 0.0244 0.0178
0.65 11.752137704404209 6.064680278181624 10.487429049272494 0.895388698440783 0.071925 0.04485 0.8814552692690479 2.5e-05 0.0
0.65 11.66587778109711 6.13391784214973 10.573892213662699 0.9010284197721995 0.091575 0.064775 0.9005860886873825 0.03055 0.01705
0.65 11.744088867775758 6.191188671347674 10.768867751272094 0.8987061815769103 0.1431 0.073325 0.8974897710936636 0.02205 0.01295
0.65 11.675162592866483 6.0739265903194815 10.592599575887283 0.8951675328983745 0.084925 0.060625 0.8962733606104168 0.025675 0.01985
0.65 11.670114010901559 6.125140935908342 10.468386216826403 0.901249585314608 0.03785 0.032925 0.8814552692690479 0.0 0.0
0.65 11.652706289699351 5.798607010777455 10.055424822837441 0.8946146190423532 0.0196 0.023725 0.8954992812119872 0.053625 0.01565
0.65 11.685442184033576 6.05115825593237 10.598096879882071 0.9014707508570164 0.098125 0.061275 0.8984850160345018 0.0485 0.01855
0.65 11.717992590270875 6.165364317543434 10.694173592371849 0.8951675328983745 0.086325 0.054575 0.8969368572376424 0.01915 0.018825
0.65 11.779901538265644 6.015092095979627 10.343125431581216 0.8958310295255999 0.1027 0.06755 0.8937299568727193 0.041025 0.024925
