validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.05 11.836756394748054 6.34327041843363 10.926266338869 0.8980426849496849 0.11535 0.082225 0.8969368572376424 0.05295 0.035075
0.05 11.854904231822166 6.292190663076853 10.807348879235617 0.895388698440783 0.071925 0.04485 0.8998120092889528 0.035725 0.0154
0.05 11.858424832632192 6.354047534801749 10.900413705795064 0.9010284197721995 0.091575 0.064775 0.8834457591507243 0.0 0.0
0.05 11.85467038214221 6.3340262269777705 10.949475613518715 0.8987061815769103 0.1431 0.073325 0.8987061815769103 0.030925 0.021525
0.05 11.858210572454222 6.384434858401821 10.996356964802562 0.8951675328983745 0.084925 0.060625 0.8972686055512551 0.0239 0.016675
0.05 11.780764700696897 6.2949839311433715 10.697298117938598 0.901249585314608 0.03785 0.032925 0.9013601680858122 0.05275 0.0307
0.05 11.748156750297516 5.955175678386653 10.265704046701373 0.8946146190423532 0.0196 0.023725 0.8802388587858012 0.0 0.0
0.05 11.861187564584139 6.271948792181995 10.890225328246594 0.9014707508570164 0.098125 0.061275 0.8984850160345018 0.0389 0.033725
0.05 11.838428848480099 6.40228678439344 11.001496148214173 0.8951675328983745 0.086325 0.054575 0.8771425411920822 0.0 0.0
0.05 11.84573450837696 6.201219420129588 10.655519831922073 0.8958310295255999 0.1027 0.06755 0.8949463673559659 0.027 0.02185
