validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.25 14.088461538461539 7.761895120967516 13.62051282051282 0.765 0.03425 0.0262 0.755 0.014375 0.013225
0.25 14.102564102564102 7.770838015679646 13.664102564102564 0.755 0.179775 0.1445 0.765 0.183475 0.1577
0.25 14.248717948717948 7.767450828457616 13.702564102564102 0.7 0.03075 0.027725 0.715 0.058875 0.0725
0.25 13.397435897435898 7.577048160487078 12.857692307692307 0.785 0.009375 0.00855 0.77 0.014 0.010825
0.25 14.267948717948718 7.861322438245516 13.833333333333334 0.76 0.027125 0.0264 0.78 0.05315 0.071975
0.25 14.25897435897436 7.94281860673264 13.83974358974359 0.79 0.099475 0.08515 0.795 0.137575 0.1186
0.25 14.153846153846153 7.863559121873599 13.724358974358974 0.72 0.032675 0.02625 0.72 0.0045 0.00425
0.25 13.23076923076923 7.396291153542293 12.716666666666667 0.76 0.006975 0.006075 0.75 0.018625 0.017375
0.25 14.387179487179488 8.116282134155446 13.934615384615384 0.835 0.0594 0.05225 0.84 0.073575 0.08385
0.25 14.007692307692308 8.002289308228216 13.61923076923077 0.775 0.118125 0.1034 0.775 0.0597 0.055725
