validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.45 13.50897435897436 7.64747704407207 13.060256410256411 0.765 0.03425 0.0262 0.755 0.08905 0.07025
0.45 13.837179487179487 7.395862325206215 13.355128205128205 0.755 0.179775 0.1445 0.75 0.115025 0.1082
0.45 14.015384615384615 7.5815619423311755 13.333333333333334 0.7 0.03075 0.027725 0.7 0.06805 0.0592
0.45 13.234615384615385 7.436905742573162 12.667948717948718 0.785 0.009375 0.00855 0.77 0.014275 0.013125
0.45 13.937179487179487 7.584469251211333 13.533333333333333 0.76 0.027125 0.0264 0.75 0.051825 0.06565
0.45 14.167948717948718 7.9437690125359826 13.774358974358975 0.79 0.099475 0.08515 0.78 0.178825 0.15145
0.45 13.86025641025641 7.646991212658625 13.41025641025641 0.72 0.032675 0.02625 0.725 0.080225 0.060875
0.45 12.74102564102564 6.947637514571904 12.253846153846155 0.76 0.006975 0.006075 0.74 0.0485 0.041975
0.45 14.351282051282052 8.073230473649023 13.805128205128206 0.835 0.0594 0.05225 0.84 0.03925 0.03965
0.45 13.828205128205129 7.691815714451461 13.414102564102564 0.775 0.118125 0.1034 0.79 0.002275 0.002375
