validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.55 13.247435897435897 7.4435843982563386 12.757692307692308 0.765 0.03425 0.0262 0.74 0.062325 0.047225
0.55 13.95 7.568338664854507 13.473076923076922 0.755 0.179775 0.1445 0.755 0.27895 0.213875
0.55 13.842307692307692 7.590081837468722 13.167948717948718 0.7 0.03075 0.027725 0.72 0.06435 0.061
0.55 13.325641025641026 7.468902991176748 12.788461538461538 0.785 0.009375 0.00855 0.785 0.0705 0.059825
0.55 14.194871794871794 7.8019579389941365 13.776923076923078 0.76 0.027125 0.0264 0.76 0.062525 0.0899
0.55 14.070512820512821 7.894763258360545 13.694871794871794 0.79 0.099475 0.08515 0.795 0.1017 0.0937
0.55 13.95897435897436 7.876531044370413 13.582051282051282 0.72 0.032675 0.02625 0.725 0.0039 0.0036
0.55 13.092307692307692 7.2988259051155 12.58974358974359 0.76 0.006975 0.006075 0.74 0.041625 0.03225
0.55 14.28974358974359 8.064570674423624 13.788461538461538 0.835 0.0594 0.05225 0.85 0.0211 0.021675
0.55 13.805128205128206 7.688281468405891 13.4 0.775 0.118125 0.1034 0.78 0.040825 0.038625
