validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.95 12.58974358974359 6.976151815755887 12.091025641025642 0.765 0.03425 0.0262 0.755 0.026 0.020575
0.95 13.403846153846153 7.04493370129117 12.775641025641026 0.755 0.179775 0.1445 0.76 0.20205 0.17925
0.95 13.376923076923077 7.084875966165565 12.675641025641026 0.7 0.03075 0.027725 0.71 0.117575 0.0959
0.95 12.007692307692308 6.440668843474277 11.352564102564102 0.785 0.009375 0.00855 0.78 0.0346 0.02915
0.95 13.303846153846154 6.955641633379187 12.825641025641026 0.76 0.027125 0.0264 0.77 0.103625 0.1127
0.95 13.347435897435897 7.013241633931675 12.852564102564102 0.79 0.099475 0.08515 0.785 0.19315 0.168425
0.95 13.587179487179487 7.494426820037684 13.083333333333334 0.72 0.032675 0.02625 0.715 0.027725 0.0207
0.95 12.447435897435897 6.760517779103752 11.87051282051282 0.76 0.006975 0.006075 0.76 0.04655 0.037275
0.95 13.801282051282051 7.65420284089967 13.07948717948718 0.835 0.0594 0.05225 0.84 0.041075 0.0436
0.95 12.993589743589743 6.839733216758103 12.464102564102564 0.775 0.118125 0.1034 0.775 0.036025 0.031875
