validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.5 13.425641025641026 7.271456679318672 12.943589743589744 0.765 0.03425 0.0262 0.75 0.056125 0.042
0.5 13.903846153846153 7.583070666136278 13.388461538461538 0.755 0.179775 0.1445 0.75 0.20035 0.177875
0.5 14.184615384615384 7.860907712197298 13.626923076923077 0.7 0.03075 0.027725 0.705 0.075525 0.067875
0.5 13.32948717948718 7.4604319913369705 12.856410256410257 0.785 0.009375 0.00855 0.775 0.031975 0.026375
0.5 14.043589743589743 7.949198559108052 13.648717948717948 0.76 0.027125 0.0264 0.76 0.05915 0.07905
0.5 14.283333333333333 7.91614293449134 13.915384615384616 0.79 0.099475 0.08515 0.77 0.175125 0.148825
0.5 14.134615384615385 7.900733830021158 13.716666666666667 0.72 0.032675 0.02625 0.73 0.0848 0.070275
0.5 12.687179487179487 6.899424748203025 12.193589743589744 0.76 0.006975 0.006075 0.75 0.02285 0.021925
0.5 14.197435897435897 7.992388300487854 13.703846153846154 0.835 0.0594 0.05225 0.84 0.04725 0.051725
0.5 13.983333333333333 7.697730968126898 13.548717948717949 0.775 0.118125 0.1034 0.785 0.0132 0.013075
