validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.6 11.676696695740752 6.053724849919748 10.637853774162426 0.8980426849496849 0.11535 0.082225 0.8794647793873714 0.0 0.0
0.6 11.794853225656372 6.1269086454075286 10.567371970361084 0.895388698440783 0.071925 0.04485 0.8945040362711489 0.04145 0.025825
0.6 11.693973412148429 6.142412612210656 10.62380320386305 0.9010284197721995 0.091575 0.064775 0.8834457591507243 0.0 0.0
0.6 11.761420067485835 6.211324061184151 10.802255608719287 0.8987061815769103 0.1431 0.073325 0.8833351763795201 0.0 0.0
0.6 11.698008849557523 6.092798111713871 10.641557414381634 0.8951675328983745 0.084925 0.060625 0.880128276014597 0.0 0.0
0.6 11.684797566983853 6.168440283908776 10.489567365848641 0.901249585314608 0.03785 0.032925 0.9006966714585868 0.058025 0.0313
0.6 11.661582782786704 5.8007452923128415 10.0769102213124 0.8946146190423532 0.0196 0.023725 0.8802388587858012 0.0 0.0
0.6 11.73783798012645 6.118649438046071 10.678736452635032 0.9014707508570164 0.098125 0.061275 0.8810129381842309 0.0 0.0
0.6 11.749790637197526 6.221927303393056 10.740859660807773 0.8951675328983745 0.086325 0.054575 0.8977109366360722 0.025225 0.0189
0.6 11.807613949684365 6.040514567555536 10.415350701059303 0.8958310295255999 0.1027 0.06755 0.8807917726418224 0.0001 0.0
