validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.35 13.775641025641026 7.333938944414058 12.625641025641025 0.665 0.01155 0.028275 0.695 0.0 0.0
0.35 13.984615384615385 7.757056682633603 12.798717948717949 0.775 0.029025 0.045375 0.73 0.04675 0.0347
0.35 14.426923076923076 7.77826244896381 13.706410256410257 0.775 0.162575 0.144525 0.73 0.0079 0.0
0.35 14.473076923076922 8.015914494002722 13.930769230769231 0.73 0.24665 0.165025 0.725 0.322875 0.18605
0.35 14.265384615384615 7.880651951115752 13.53076923076923 0.675 0.0414 0.040275 0.7 0.0 0.0
0.35 14.001282051282052 7.4914655605832055 13.425641025641026 0.75 0.15595 0.14375 0.7 0.0 0.0
0.35 14.169230769230769 7.691292438079762 13.292307692307693 0.71 0.02705 0.03505 0.715 0.0 0.0
0.35 14.103846153846154 7.67862775484948 13.143589743589743 0.74 0.03725 0.03615 0.715 0.0 0.0
0.35 14.094871794871795 7.622255136768705 13.183333333333334 0.715 0.0222 0.02005 0.685 0.0 0.0
0.35 14.467948717948717 7.901530616191246 13.633333333333333 0.725 0.048475 0.0405 0.675 0.18755 0.098975
