validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.9 13.09871794871795 6.545649464914168 11.952564102564102 0.665 0.01155 0.028275 0.305 0.0 0.0
0.9 13.544871794871796 7.00220636578103 12.47051282051282 0.775 0.029025 0.045375 0.735 0.043675 0.01725
0.9 13.580769230769231 7.206224606213291 12.64102564102564 0.775 0.162575 0.144525 0.73 0.13435 0.092225
0.9 13.798717948717949 7.439324692401618 13.125641025641025 0.73 0.24665 0.165025 0.665 0.0 0.0
0.9 13.47948717948718 7.238956555008588 12.596153846153847 0.675 0.0414 0.040275 0.705 0.018075 0.00025
0.9 13.34871794871795 6.9572112967474995 12.734615384615385 0.75 0.15595 0.14375 0.71 0.037925 0.052225
0.9 13.734615384615385 7.097088533638305 12.817948717948719 0.71 0.02705 0.03505 0.285 0.0 0.0
0.9 13.4 7.094475549588661 12.147435897435898 0.74 0.03725 0.03615 0.715 0.011375 0.013525
0.9 13.423076923076923 7.313692340841659 12.688461538461539 0.715 0.0222 0.02005 0.685 0.0 0.0
0.9 13.665384615384616 7.069125630528346 12.352564102564102 0.725 0.048475 0.0405 0.665 5e-05 5e-05
