validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.8 13.366666666666667 7.508599743644999 12.88076923076923 0.81 0.23335 0.182325 0.81 0.093125 0.107325
0.8 12.77948717948718 6.636012035978102 12.11923076923077 0.76 0.238225 0.178475 0.775 0.1711 0.1458
0.8 13.244871794871795 7.44227762308079 12.682051282051281 0.74 0.261125 0.15155 0.775 0.224 0.1802
0.8 13.442307692307692 7.767545690860161 12.938461538461539 0.765 0.24875 0.1672 0.75 0.188775 0.163675
0.8 13.123076923076923 7.255460596467391 12.616666666666667 0.715 0.18985 0.146325 0.765 0.2187 0.175925
0.8 13.021794871794873 7.24542235039973 12.501282051282052 0.76 0.263925 0.135125 0.73 0.203825 0.164075
0.8 13.475641025641025 7.823758777672813 12.938461538461539 0.795 0.167875 0.144825 0.775 0.15995 0.1173
0.8 13.155128205128205 6.978434079746295 12.7 0.74 0.206825 0.166975 0.74 0.153525 0.128075
0.8 13.128205128205128 7.018684826987994 12.543589743589743 0.73 0.1909 0.149825 0.735 0.142425 0.131775
0.8 13.29102564102564 7.257361477135226 12.833333333333334 0.795 0.22465 0.1548 0.77 0.235625 0.187625
