validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.4 13.952564102564102 7.843062282112059 13.378205128205128 0.81 0.23335 0.182325 0.825 0.0686 0.1222
0.4 13.814102564102564 7.733994980635244 13.338461538461539 0.76 0.238225 0.178475 0.765 0.16385 0.2002
0.4 13.873076923076923 7.8040290001602255 13.471794871794872 0.74 0.261125 0.15155 0.76 0.2384 0.1413
0.4 13.892307692307693 8.11584086099923 13.27051282051282 0.765 0.24875 0.1672 0.775 0.1725 0.173125
0.4 13.95 7.915997961314697 13.525641025641026 0.715 0.18985 0.146325 0.745 0.150025 0.144725
0.4 13.696153846153846 7.562579075022512 13.257692307692308 0.76 0.263925 0.135125 0.795 0.201725 0.1673
0.4 14.003846153846155 8.118226951530112 13.54102564102564 0.795 0.167875 0.144825 0.765 0.21555 0.1544
0.4 13.883333333333333 7.806014080188288 13.496153846153845 0.74 0.206825 0.166975 0.75 0.118725 0.15595
0.4 13.894871794871795 7.78662610014421 13.437179487179487 0.73 0.1909 0.149825 0.705 0.169625 0.150525
0.4 13.912820512820513 7.946638323968639 13.514102564102565 0.795 0.22465 0.1548 0.805 0.205475 0.18645
