validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.15 14.24102564102564 7.974570715860313 13.794871794871796 0.81 0.23335 0.182325 0.81 0.111675 0.14455
0.15 13.939743589743589 7.749858507505565 13.51025641025641 0.76 0.238225 0.178475 0.77 0.16255 0.16235
0.15 14.197435897435897 8.15077900982878 13.689743589743589 0.74 0.261125 0.15155 0.755 0.1596 0.177925
0.15 14.114102564102565 7.930027458715227 13.584615384615384 0.765 0.24875 0.1672 0.765 0.238825 0.186975
0.15 14.073076923076924 8.195502350841716 13.665384615384616 0.715 0.18985 0.146325 0.72 0.177 0.15055
0.15 14.135897435897435 7.892094611019947 13.702564102564102 0.76 0.263925 0.135125 0.76 0.2089 0.200625
0.15 13.887179487179488 7.486197838109606 13.384615384615385 0.795 0.167875 0.144825 0.75 0.131425 0.12415
0.15 13.976923076923077 7.822832156531262 13.493589743589743 0.74 0.206825 0.166975 0.745 0.16165 0.162125
0.15 14.117948717948718 7.608060638456578 13.580769230769231 0.73 0.1909 0.149825 0.75 0.161525 0.13065
0.15 13.896153846153846 7.842923938806295 13.52948717948718 0.795 0.22465 0.1548 0.78 0.20845 0.166925
