validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.75 12.248717948717948 6.477812708910001 11.621794871794872 0.765 0.06685 0.05925 0.78 0.065475 0.05595
0.75 13.211538461538462 7.007417886286674 12.664102564102564 0.745 0.10975 0.08305 0.755 0.037 0.040225
0.75 13.244871794871795 7.094725136602963 12.573076923076924 0.785 0.0731 0.05335 0.75 0.08075 0.07045
0.75 13.455128205128204 7.163166177713691 12.919230769230769 0.72 0.08475 0.068825 0.745 0.058925 0.0564
0.75 13.235897435897435 7.2567133105707775 12.632051282051282 0.95 0.071375 0.053825 0.75 0.07845 0.069175
0.75 13.276923076923078 7.124561171608688 12.528205128205128 0.82 0.094175 0.07835 0.815 0.039075 0.026325
0.75 13.066666666666666 6.9838671760617395 12.48974358974359 0.805 0.0873 0.074475 0.805 0.04995 0.052375
0.75 12.984615384615385 6.66362319681324 12.09871794871795 0.76 0.0907 0.0698 0.76 0.044525 0.0388
0.75 13.321794871794872 6.895619036569261 12.738461538461538 0.785 0.144375 0.1108 0.8 0.08975 0.10185
0.75 13.310256410256411 6.865614768589891 12.7 0.725 0.0922 0.070375 0.745 0.053075 0.03945
