validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.55 12.643589743589743 7.005651039508515 12.11025641025641 0.765 0.06685 0.05925 0.785 0.048225 0.0466
0.55 13.580769230769231 7.219927817280762 13.058974358974359 0.745 0.10975 0.08305 0.735 0.03695 0.0435
0.55 13.461538461538462 7.275559809722712 12.88974358974359 0.785 0.0731 0.05335 0.775 0.0583 0.049375
0.55 13.408974358974358 7.356235352129015 12.793589743589743 0.72 0.08475 0.068825 0.71 0.042175 0.039275
0.55 13.812820512820513 7.537258106398381 13.314102564102564 0.95 0.071375 0.053825 0.775 0.074775 0.072875
0.55 13.571794871794872 7.274968038497454 12.9 0.82 0.094175 0.07835 0.82 0.030225 0.04005
0.55 13.560256410256411 7.574798562422996 12.994871794871795 0.805 0.0873 0.074475 0.77 0.04065 0.0524
0.55 13.12051282051282 6.86547920154255 12.293589743589743 0.76 0.0907 0.0698 0.75 0.053825 0.0426
0.55 13.330769230769231 6.883892714876873 12.811538461538461 0.785 0.144375 0.1108 0.805 0.077525 0.0992
0.55 13.483333333333333 7.165508745904669 12.961538461538462 0.725 0.0922 0.070375 0.73 0.03295 0.03675
