validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.2 12.98076923076923 7.329385203785657 12.315384615384616 0.765 0.06685 0.05925 0.79 0.046475 0.051525
0.2 13.83974358974359 7.666745216824402 13.39102564102564 0.745 0.10975 0.08305 0.77 0.0323 0.0453
0.2 13.96923076923077 7.601603489522035 13.41025641025641 0.785 0.0731 0.05335 0.785 0.03225 0.040975
0.2 13.757692307692308 7.834795081740778 13.187179487179487 0.72 0.08475 0.068825 0.705 0.055925 0.0472
0.2 13.761538461538462 7.677502279018109 13.179487179487179 0.95 0.071375 0.053825 0.745 0.067775 0.0696
0.2 13.735897435897435 7.575057500317675 13.048717948717949 0.82 0.094175 0.07835 0.815 0.04575 0.0484
0.2 13.743589743589743 7.698250031768134 13.185897435897436 0.805 0.0873 0.074475 0.775 0.0379 0.04785
0.2 13.488461538461538 7.322961204205545 12.79102564102564 0.76 0.0907 0.0698 0.785 0.045675 0.048
0.2 13.887179487179488 7.689461046746115 13.39102564102564 0.785 0.144375 0.1108 0.78 0.07915 0.1052
0.2 13.65 7.474453988696071 13.01025641025641 0.725 0.0922 0.070375 0.74 0.065225 0.05285
