validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.95 11.887179487179488 5.97725240194697 11.13076923076923 0.765 0.06685 0.05925 0.79 0.066175 0.056675
0.95 12.788461538461538 6.701419123862573 12.179487179487179 0.745 0.10975 0.08305 0.765 0.0349 0.03335
0.95 12.814102564102564 6.6875258703086695 12.071794871794872 0.785 0.0731 0.05335 0.785 0.03725 0.03445
0.95 12.653846153846153 6.224619555909145 11.955128205128204 0.72 0.08475 0.068825 0.74 0.062 0.0464
0.95 12.966666666666667 6.885793346924559 12.297435897435898 0.95 0.071375 0.053825 0.77 0.0591 0.053875
0.95 12.911538461538461 6.689848811319407 12.091025641025642 0.82 0.094175 0.07835 0.815 0.067425 0.046275
0.95 12.661538461538461 6.750736454345049 12.026923076923078 0.805 0.0873 0.074475 0.795 0.062375 0.067625
0.95 12.648717948717948 6.282658301979571 11.648717948717948 0.76 0.0907 0.0698 0.765 0.05025 0.0351
0.95 12.756410256410257 6.24709085409312 12.051282051282051 0.785 0.144375 0.1108 0.785 0.088075 0.07595
0.95 13.048717948717949 6.7725298067945126 12.294871794871796 0.725 0.0922 0.070375 0.735 0.058075 0.039275
