validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.3 13.16025641025641 7.296187838054353 12.523076923076923 0.765 0.06685 0.05925 0.765 0.0318 0.03825
0.3 13.726923076923077 7.4994278145183255 13.264102564102565 0.745 0.10975 0.08305 0.75 0.043575 0.0571
0.3 13.653846153846153 7.4450129558726825 13.082051282051282 0.785 0.0731 0.05335 0.78 0.030025 0.034825
0.3 13.580769230769231 7.539995580086083 13.033333333333333 0.72 0.08475 0.068825 0.745 0.07785 0.0635
0.3 13.876923076923077 7.652271297078988 13.316666666666666 0.95 0.071375 0.053825 0.74 0.084625 0.083375
0.3 13.778205128205128 7.426890148564351 12.826923076923077 0.82 0.094175 0.07835 0.815 0.0353 0.0339
0.3 13.501282051282052 7.566107437057664 12.862820512820512 0.805 0.0873 0.074475 0.765 0.035675 0.041625
0.3 13.338461538461539 7.078484660136247 12.637179487179488 0.76 0.0907 0.0698 0.755 0.047225 0.04175
0.3 13.6 7.281306167437391 13.070512820512821 0.785 0.144375 0.1108 0.81 0.06865 0.08425
0.3 13.732051282051282 7.298111412217744 13.143589743589743 0.725 0.0922 0.070375 0.77 0.058125 0.043075
