validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.35 13.521794871794873 7.034193614329354 12.22948717948718 0.695 0.000675 0.0002 0.675 0.0041 0.005
0.35 13.337179487179487 7.2360983071729645 12.033333333333333 0.73 0.0041 0.006025 0.695 0.000675 0.0012
0.35 13.567948717948719 6.826156801971276 12.73076923076923 0.705 0.00645 0.0042 0.365 0.0 0.0
0.35 13.588461538461539 7.406520063646758 12.54102564102564 0.725 0.010325 0.010525 0.715 0.0003 5e-05
0.35 13.647435897435898 7.265329283587198 12.906410256410256 0.77 0.018275 0.01775 0.77 0.035875 0.036775
0.35 13.935897435897436 7.68338501870176 13.187179487179487 0.71 0.0367 0.0324 0.35 0.0 0.0
0.35 13.878205128205128 7.341757495897771 13.223076923076922 0.715 0.040725 0.032 0.335 0.0 0.0
0.35 13.965384615384615 7.396476389372325 13.253846153846155 0.755 0.029025 0.034725 0.755 0.0 0.0
0.35 13.794871794871796 7.254442262111946 12.443589743589744 0.75 0.02715 0.042975 0.75 0.0053 0.006625
0.35 13.419230769230769 6.9130603069630245 12.343589743589744 0.745 0.02565 0.028125 0.7 0.0 0.0
