validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.75 12.964102564102564 6.677669448449997 11.605128205128205 0.695 0.000675 0.0002 0.305 0.0 0.0
0.75 13.147435897435898 6.823691194426487 11.911538461538461 0.73 0.0041 0.006025 0.7 0.004175 0.008025
0.75 13.165384615384616 6.956082699351925 12.551282051282051 0.705 0.00645 0.0042 0.7 0.046075 0.0433
0.75 13.352564102564102 6.912270302598359 11.820512820512821 0.725 0.010325 0.010525 0.725 0.035625 0.040725
0.75 13.408974358974358 7.04280294366267 12.555128205128206 0.77 0.018275 0.01775 0.325 0.0 0.0
0.75 13.429487179487179 7.085587254625716 12.55 0.71 0.0367 0.0324 0.64 0.00815 0.01305
0.75 13.39102564102564 6.982438742755486 12.602564102564102 0.715 0.040725 0.032 0.74 0.007875 0.008675
0.75 13.54102564102564 6.996783656263295 12.814102564102564 0.755 0.029025 0.034725 0.245 0.0 0.0
0.75 13.201282051282051 6.811519469720819 11.956410256410257 0.75 0.02715 0.042975 0.23 0.0 0.0
0.75 12.698717948717949 6.133122807308331 11.596153846153847 0.745 0.02565 0.028125 0.7 0.0 0.0
