validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.25 13.592307692307692 6.821716294012664 12.201282051282051 0.695 0.000675 0.0002 0.305 0.0 0.0
0.25 13.570512820512821 7.149622843220136 12.155128205128205 0.73 0.0041 0.006025 0.72 0.0 0.0
0.25 13.773076923076923 7.373764703119903 13.03974358974359 0.705 0.00645 0.0042 0.635 0.0 0.0
0.25 13.88076923076923 7.535856952248353 13.074358974358974 0.725 0.010325 0.010525 0.73 0.0095 0.0109
0.25 13.914102564102564 7.496385933071452 13.07948717948718 0.77 0.018275 0.01775 0.325 0.0 0.0
0.25 13.944871794871794 7.4589502013823195 13.235897435897435 0.71 0.0367 0.0324 0.65 0.0 0.0
0.25 13.988461538461538 7.325783346869312 13.188461538461539 0.715 0.040725 0.032 0.665 0.0 0.0
0.25 14.0 7.4486086110972956 13.337179487179487 0.755 0.029025 0.034725 0.785 0.02635 0.024925
0.25 13.935897435897436 7.41681318681319 12.747435897435897 0.75 0.02715 0.042975 0.77 0.01215 0.00305
0.25 13.365384615384615 6.800559851159394 12.197435897435897 0.745 0.02565 0.028125 0.3 0.0 0.0
