validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.95 12.725641025641025 6.548778018110598 11.162820512820513 0.695 0.000675 0.0002 0.74 0.035325 0.0437
0.95 12.612820512820512 6.322956549483703 11.353846153846154 0.73 0.0041 0.006025 0.28 0.0 0.0
0.95 12.574358974358974 6.528440985861794 11.903846153846153 0.705 0.00645 0.0042 0.635 0.001725 0.0034
0.95 12.85897435897436 6.406928284134168 11.3 0.725 0.010325 0.010525 0.715 0.0 0.0
0.95 12.874358974358975 6.521755175442963 11.929487179487179 0.77 0.018275 0.01775 0.715 0.006125 0.010275
0.95 13.285897435897436 6.933157185951299 12.487179487179487 0.71 0.0367 0.0324 0.35 0.0 0.0
0.95 13.065384615384616 6.64929458173802 12.26025641025641 0.715 0.040725 0.032 0.665 0.0 0.0
0.95 13.21923076923077 6.704239277565075 12.396153846153846 0.755 0.029025 0.034725 0.775 0.00395 0.002875
0.95 13.033333333333333 6.795587033630012 11.821794871794872 0.75 0.02715 0.042975 0.77 0.0 0.0
0.95 12.303846153846154 5.934407966342354 11.2 0.745 0.02565 0.028125 0.685 0.000125 0.0003
