validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.05 13.797435897435898 7.041980729175299 12.311538461538461 0.695 0.000675 0.0002 0.695 0.0 0.0
0.05 13.58974358974359 7.249897748053861 12.038461538461538 0.73 0.0041 0.006025 0.28 0.0 0.0
0.05 13.584615384615384 7.275915999535907 12.76025641025641 0.705 0.00645 0.0042 0.72 0.05155 0.039475
0.05 13.914102564102564 7.746310214421074 12.916666666666666 0.725 0.010325 0.010525 0.285 0.0 0.0
0.05 13.821794871794872 7.493548942259342 13.069230769230769 0.77 0.018275 0.01775 0.675 0.0 0.0
0.05 14.060256410256411 7.680624492400509 13.387179487179488 0.71 0.0367 0.0324 0.47 0.00155 0.003275
0.05 13.87051282051282 7.449790565141247 13.01923076923077 0.715 0.040725 0.032 0.72 0.023425 0.02605
0.05 13.928205128205128 7.548940601881781 13.115384615384615 0.755 0.029025 0.034725 0.245 0.0 0.0
0.05 13.933333333333334 7.28837760153371 12.766666666666667 0.75 0.02715 0.042975 0.23 0.0 0.0
0.05 13.237179487179487 6.7959267730761 12.337179487179487 0.745 0.02565 0.028125 0.7 0.0 0.0
