validity average_pairwise_L0_distance average_pairwise_L1_distance average_pairwise_binned_L0_distance accuracy_trained IFr_trained valid_IFr_trained accuracy_retrained IFr_retrained valid_IFr_retrained
0.9 12.794871794871796 6.591579456240088 11.33974358974359 0.695 0.000675 0.0002 0.695 0.0 0.0
0.9 12.766666666666667 6.368480184973399 11.525641025641026 0.73 0.0041 0.006025 0.735 0.019625 0.0081
0.9 12.652564102564103 6.609162895927594 11.952564102564102 0.705 0.00645 0.0042 0.695 0.0217 0.018775
0.9 12.762820512820513 6.368373692672332 11.297435897435898 0.725 0.010325 0.010525 0.715 0.0 0.0
0.9 12.987179487179487 6.726908960822989 12.097435897435897 0.77 0.018275 0.01775 0.655 0.004425 0.01175
0.9 13.324358974358974 6.94874036596887 12.528205128205128 0.71 0.0367 0.0324 0.65 0.0 0.0
0.9 13.082051282051282 6.635427847667664 12.321794871794872 0.715 0.040725 0.032 0.665 0.0 0.0
0.9 13.48076923076923 6.929045422902887 12.628205128205128 0.755 0.029025 0.034725 0.755 0.0 0.0
0.9 12.898717948717948 6.5834700744203 11.755128205128205 0.75 0.02715 0.042975 0.77 0.0 0.0
0.9 12.551282051282051 6.159015174116982 11.355128205128205 0.745 0.02565 0.028125 0.7 0.0 0.0
